sigma,kappa,W_max,n1,n2,K_a,K_b,theta,bNina,bNino,beta_out,alpha,muEI,muIR,muRS,tau,rho,S_0,E_0,I_0,R_0,K_0,F_0,W_0,sig_obs,delta
0.0096748046875,3.9e-5,64.70703125,4.38671875,11.5888671875,0.180224609375,0.9006835937500001,1.73046875,0,2.4814453125,7.3544921875e-4,0.9994140625,34.385091145833336,30.107747395833336,2.73193359375,0.0022392578125,0.0049716796875,0.95654296875,0.002802734375,0.002470703125,0.31103515625,0.0049814453125,0.0038037109375,0.027099609375,0.12214877874357628,0.01666666666666666
0.0051748046875,3.9e-5,34.70703125,6.38671875,8.0888671875,0.105224609375,0.95068359375,3.73046875,0,0.9814453125,2.8544921875e-4,0.8994140625,22.218424479166668,17.941080729166668,0.98193359375,0.0067392578125,0.0294716796875,0.70654296875,0.007802734375,0.007470703125,0.06103515625,0.0094814453125,0.0083037109375,0.002099609375,0.1477785886730999,0.01666666666666666
0.0040498046875,3.9e-5,72.20703125,5.88671875,12.4638671875,0.12397460937500002,0.98818359375,2.23046875,0,2.1064453125,6.2294921875e-4,0.9244140625,25.260091145833336,14.8994140625,1.41943359375,0.0033642578125,0.0110966796875,0.64404296875,0.009052734375,0.001220703125,0.24853515625,0.0016064453125,0.0094287109375,0.045849609375,0.15752720816526564,0.01666666666666666
0.0085498046875,3.9e-5,42.20703125,7.88671875,8.9638671875,0.198974609375,0.93818359375,0.23046875,0,0.6064453125,1.7294921875e-4,0.8244140625,13.093424479166666,27.066080729166668,3.16943359375,0.0078642578125,0.0355966796875,0.89404296875,0.004052734375,0.006220703125,0.49853515625,0.0061064453125,0.0049287109375,0.020849609375,0.19591204035095872,0.01666666666666666
0.0062998046875,3.9e-5,27.20703125,4.88671875,10.7138671875,0.08647460937500001,0.91318359375,3.23046875,0,2.8564453125,8.479492187500001e-4,0.8744140625000001,31.34342447916667,33.1494140625,0.54443359375,0.0056142578125,0.0233466796875,0.76904296875,0.006552734375,0.008720703125,0.12353515625,0.0083564453125,0.0071787109375,0.033349609375,0.19751279494958,0.01666666666666666
0.0017998046875,3.9e-5,57.20703125,6.88671875,14.2138671875,0.16147460937500002,0.96318359375,1.23046875,0,1.3564453125,3.9794921875e-4,0.9744140625,19.1767578125,20.982747395833336,2.29443359375,0.0011142578125,0.0478466796875,0.51904296875,0.001552734375,0.003720703125,0.37353515625,0.0038564453125,0.0026787109375,0.008349609375,0.15356729085324333,0.01666666666666666
0.0020810546875,3.9e-5,77.83203125,6.01171875,12.2451171875,0.19428710937500004,0.93505859375,0.10546875,0,1.2626953125,2.5732421875e-4,0.8431640625000001,33.62467447916667,33.90983072916667,0.87255859375,0.0081455078125,0.0401904296875,0.69091796875,0.006865234375,0.003408203125,0.23291015625,0.0075126953125,0.0029599609375,0.041162109375,0.08433708328520881,0.01666666666666666
0.0065810546875,3.9e-5,47.83203125,4.01171875,8.7451171875,0.11928710937500002,0.98505859375,2.10546875,0,2.7626953125,7.0732421875e-4,0.9431640625,21.4580078125,21.7431640625,2.62255859375,0.0036455078125,0.0156904296875,0.94091796875,0.001865234375,0.008408203125,0.48291015625,0.0030126953125,0.0074599609375,0.016162109375,0.07536097575211897,0.01666666666666666
0.0088310546875,3.9e-5,32.83203125,7.01171875,10.4951171875,0.156787109375,0.96005859375,1.10546875,0,0.5126953125,4.8232421875e-4,0.9931640625,27.541341145833336,15.659830729166666,1.74755859375,0.0013955078125,0.0279404296875,0.81591796875,0.009365234375,0.005908203125,0.10791015625,0.0052626953125,0.0052099609375,0.028662109375,0.07685676405671985,0.01666666666666666
0.0043310546875,3.9e-5,62.83203125,5.01171875,13.9951171875,0.081787109375,0.91005859375,3.10546875,0,2.0126953125,9.3232421875e-4,0.8931640625,15.374674479166666,27.826497395833336,3.49755859375,0.0058955078125,0.0034404296875,0.56591796875,0.004365234375,9.08203125e-4,0.35791015625,0.0097626953125,0.0097099609375,0.003662109375,0.1896542993024923,0.01666666666666666
0.0054560546875,3.9e-5,40.33203125,6.51171875,11.3701171875,0.06303710937500001,0.94755859375,2.60546875,0,0.8876953125,3.6982421875e-4,0.9181640625,30.5830078125,24.784830729166668,3.06005859375,0.0047705078125,0.0340654296875,0.50341796875,0.003115234375,0.007158203125,0.42041015625,0.0018876953125,0.0085849609375,0.047412109375,0.11674722650786865,0.01666666666666666
0.0099560546875,3.9e-5,70.33203125,4.51171875,14.8701171875,0.13803710937500002,0.99755859375,0.60546875,0,2.3876953125,8.1982421875e-4,0.8181640625000001,18.416341145833332,12.6181640625,1.31005859375,0.0092705078125,0.0095654296875,0.75341796875,0.008115234375,0.002158203125,0.17041015625,0.0063876953125,0.0040849609375,0.022412109375,0.08544777384959162,0.01666666666666666
0.0077060546875,3.9e-5,55.33203125,7.51171875,13.1201171875,0.10053710937500002,0.97255859375,3.60546875,0,0.1376953125,1.4482421875e-4,0.8681640625,24.499674479166668,18.701497395833332,3.93505859375,0.0070205078125,0.0463154296875,0.87841796875,6.15234375e-4,0.004658203125,0.29541015625,0.0086376953125,0.0063349609375,0.034912109375,0.19896961177000777,0.01666666666666666
0.0032060546875,3.9e-5,25.33203125,5.51171875,9.6201171875,0.175537109375,0.92255859375,1.60546875,0,1.6376953125,5.948242187500001e-4,0.9681640625,12.3330078125,30.8681640625,2.18505859375,0.0025205078125,0.0218154296875,0.62841796875,0.005615234375,0.009658203125,0.04541015625,0.0041376953125,0.0018349609375,0.009912109375,0.17719370588893074,0.01666666666666666
0.0026435546875,3.9e-5,59.08203125,4.76171875,8.3076171875,0.16616210937500003,0.92880859375,3.85546875,0,1.0751953125,6.510742187500001e-4,0.9806640625,22.978841145833336,20.222330729166664,1.09130859375,0.0098330078125,0.0432529296875,0.72216796875,0.004990234375,0.006533203125,0.07666015625,0.0069501953125,0.0046474609375,0.031787109375,0.1925974434241653,0.01666666666666666
0.0071435546875,3.9e-5,29.08203125,6.76171875,11.8076171875,0.091162109375,0.97880859375,1.85546875,0,2.5751953125,2.0107421875e-4,0.8806640625000001,35.1455078125,32.388997395833336,2.84130859375,0.0053330078125,0.0187529296875,0.97216796875,0.009990234375,0.001533203125,0.32666015625,0.0024501953125,0.0091474609375,0.006787109375,0.12651786787901076,0.01666666666666666
0.0093935546875,3.9e-5,44.08203125,5.76171875,13.5576171875,0.128662109375,0.95380859375,2.85546875,0,0.3251953125,8.7607421875e-4,0.8306640625,16.8955078125,26.3056640625,1.96630859375,0.0030830078125,0.0310029296875,0.84716796875,0.002490234375,0.004033203125,0.20166015625,0.0047001953125,0.0023974609375,0.044287109375,0.08375978239346296,0.01666666666666666
0.0048935546875,3.9e-5,74.08203125,7.76171875,10.0576171875,0.053662109375,0.90380859375,0.85546875,0,1.8251953125,4.2607421875e-4,0.9306640625,29.062174479166664,14.138997395833332,3.71630859375,0.0075830078125,0.0065029296875,0.59716796875,0.007490234375,0.009033203125,0.45166015625,0.0092001953125,0.0068974609375,0.019287109375,0.09338822484714912,0.01666666666666666
0.0037685546875,3.9e-5,21.58203125,4.26171875,14.4326171875,0.072412109375,0.94130859375,1.35546875,0,1.4501953125,9.8857421875e-4,0.8556640625,19.937174479166668,17.1806640625,2.40380859375,0.0042080078125,0.0371279296875,0.53466796875,0.006240234375,0.002783203125,0.26416015625,0.0013251953125,0.0057724609375,0.025537109375,0.15475726650329308,0.01666666666666666
0.0082685546875,3.9e-5,51.58203125,6.26171875,10.9326171875,0.14741210937500002,0.99130859375,3.35546875,0,2.9501953125,5.3857421875e-4,0.9556640625,32.103841145833336,29.347330729166664,0.65380859375,0.0087080078125,0.0126279296875,0.78466796875,0.001240234375,0.007783203125,0.01416015625,0.0058251953125,0.0012724609375,5.37109375e-4,0.1538514305953868,0.01666666666666666
0.0060185546875,3.9e-5,66.58203125,5.26171875,9.1826171875,0.109912109375,0.96630859375,0.35546875,0,0.7001953125,7.6357421875e-4,0.9056640625,13.853841145833332,35.4306640625,3.27880859375,0.0064580078125,0.0493779296875,0.90966796875,0.008740234375,0.005283203125,0.38916015625,0.0080751953125,0.0080224609375,0.038037109375,0.07688694749958813,0.01666666666666666
0.0015185546875,3.9e-5,36.58203125,7.26171875,12.6826171875,0.184912109375,0.91630859375,2.35546875,0,2.2001953125,3.1357421875e-4,0.8056640625,26.0205078125,23.263997395833336,1.52880859375,0.0019580078125,0.0248779296875,0.65966796875,0.003740234375,2.83203125e-4,0.13916015625,0.0035751953125,0.0035224609375,0.013037109375,0.08181152715114878,0.01666666666666666
0.0013779296875,3.9e-5,61.89453125,5.94921875,10.8232421875,0.056005859375,0.95849609375,1.79296875,0,0.6533203125,4.9638671875e-4,0.9587890625,21.838216145833336,33.529622395833336,3.33349609375,0.0015361328125,0.0164560546875,0.90185546875,0.006396484375,0.009189453125,0.00634765625,0.0051220703125,0.0019755859375,0.010693359375,0.10215034218272195,0.01666666666666666
0.0058779296875,3.9e-5,31.89453125,7.94921875,14.3232421875,0.13100585937500003,0.90849609375,3.79296875,0,2.1533203125,9.4638671875e-4,0.8587890625000001,34.0048828125,21.362955729166668,1.58349609375,0.0060361328125,0.0409560546875,0.65185546875,0.001396484375,0.004189453125,0.25634765625,0.0096220703125,0.0064755859375,0.035693359375,0.17766943784663458,0.01666666666666666
0.0081279296875,3.9e-5,46.89453125,4.94921875,12.5732421875,0.093505859375,0.93349609375,0.79296875,0,1.4033203125,2.7138671875e-4,0.8087890625,15.7548828125,15.279622395833332,2.45849609375,0.0082861328125,0.0042060546875,0.52685546875,0.008896484375,0.001689453125,0.13134765625,0.0073720703125,0.0042255859375,0.023193359375,0.10972084992099554,0.01666666666666666
0.0036279296875,3.9e-5,76.89453125,6.94921875,9.0732421875,0.168505859375,0.98349609375,2.79296875,0,2.9033203125,7.2138671875e-4,0.9087890625,27.921549479166668,27.4462890625,0.70849609375,0.0037861328125,0.0287060546875,0.77685546875,0.003896484375,0.006689453125,0.38134765625,0.0028720703125,0.0087255859375,0.048193359375,0.14726874575717375,0.01666666666666666
0.0047529296875,3.9e-5,24.39453125,5.44921875,11.6982421875,0.187255859375,0.97099609375,3.29296875,0,0.2783203125,1.5888671875e-4,0.8837890625,18.796549479166668,24.404622395833336,2.02099609375,0.0071611328125,0.0103310546875,0.83935546875,0.002646484375,4.39453125e-4,0.31884765625,0.0084970703125,0.0098505859375,0.004443359375,0.12471486539579928,0.01666666666666666
0.0092529296875,3.9e-5,54.39453125,7.44921875,8.1982421875,0.11225585937500002,0.92099609375,1.29296875,0,1.7783203125,6.0888671875e-4,0.9837890625,30.963216145833336,12.237955729166666,3.77099609375,0.0026611328125,0.0348310546875,0.58935546875,0.007646484375,0.005439453125,0.06884765625,0.0039970703125,0.0053505859375,0.029443359375,0.1517362262471579,0.01666666666666666
0.0070029296875,3.9e-5,69.39453125,4.44921875,9.9482421875,0.14975585937500002,0.94599609375,2.29296875,0,1.0283203125,3.8388671875e-4,0.9337890625,12.713216145833332,18.3212890625,1.14599609375,0.0049111328125,0.0225810546875,0.71435546875,1.46484375e-4,0.007939453125,0.44384765625,0.0017470703125,0.0076005859375,0.016943359375,0.1194584686891176,0.01666666666666666
0.0025029296875,3.9e-5,39.39453125,6.44921875,13.4482421875,0.07475585937500001,0.99599609375,0.29296875,0,2.5283203125,8.3388671875e-4,0.8337890625000001,24.8798828125,30.48795572916667,2.89599609375,0.0094111328125,0.0470810546875,0.96435546875,0.005146484375,0.002939453125,0.19384765625,0.0062470703125,0.0031005859375,0.041943359375,0.08802342250710354,0.01666666666666666
0.0030654296875,3.9e-5,73.14453125,7.19921875,14.7607421875,0.084130859375,0.95224609375,2.04296875,0,0.0908203125,7.7763671875e-4,0.8212890625,35.525716145833336,19.842122395833336,3.98974609375,0.0032236328125,0.0133935546875,0.93310546875,0.004521484375,0.001064453125,0.16259765625,0.0045595703125,0.0036630859375,0.013818359375,0.1854633966460824,0.01666666666666666
0.0075654296875,3.9e-5,43.14453125,5.19921875,11.2607421875,0.15913085937500002,0.90224609375,0.04296875,0,1.5908203125,3.2763671875e-4,0.9212890625,23.359049479166668,32.0087890625,2.23974609375,0.0077236328125,0.0378935546875,0.68310546875,0.009521484375,0.006064453125,0.41259765625,0.0090595703125,0.0081630859375,0.038818359375,0.10856858728220688,0.01666666666666666
0.0098154296875,3.9e-5,28.14453125,6.19921875,9.5107421875,0.121630859375,0.92724609375,3.04296875,0,0.8408203125,5.5263671875e-4,0.9712890625,29.4423828125,25.925455729166668,3.11474609375,0.0099736328125,0.0011435546875,0.55810546875,0.002021484375,0.008564453125,0.03759765625,0.0068095703125,0.0014130859375,0.001318359375,0.13680446428479628,0.01666666666666666
0.0053154296875,3.9e-5,58.14453125,4.19921875,13.0107421875,0.196630859375,0.97724609375,1.04296875,0,2.3408203125,1.0263671875e-4,0.8712890625,17.275716145833332,13.7587890625,1.36474609375,0.0054736328125,0.0256435546875,0.80810546875,0.007021484375,0.003564453125,0.28759765625,0.0023095703125,0.0059130859375,0.026318359375,0.15104881959268823,0.01666666666666666
0.0041904296875,3.9e-5,35.64453125,7.69921875,8.6357421875,0.17788085937500003,0.96474609375,0.54296875,0,0.4658203125,6.6513671875e-4,0.9462890625,32.48404947916667,16.800455729166668,1.80224609375,0.0065986328125,0.0072685546875,0.87060546875,0.005771484375,0.009814453125,0.47509765625,0.0079345703125,0.0070380859375,0.020068359375,0.1552476759417914,0.01666666666666666
0.0086904296875,3.9e-5,65.64453125,5.69921875,12.1357421875,0.102880859375,0.91474609375,2.54296875,0,1.9658203125,2.1513671875e-4,0.8462890625,20.3173828125,28.967122395833336,3.55224609375,0.0020986328125,0.0317685546875,0.62060546875,7.71484375e-4,0.004814453125,0.22509765625,0.0034345703125,0.0025380859375,0.045068359375,0.17337527953786777,0.01666666666666666
0.0064404296875,3.9e-5,50.64453125,6.69921875,13.8857421875,0.140380859375,0.93974609375,1.54296875,0,1.2158203125,8.9013671875e-4,0.8962890625000001,26.400716145833336,35.05045572916667,0.92724609375,0.0043486328125,0.0195185546875,0.74560546875,0.008271484375,0.002314453125,0.35009765625,0.0011845703125,0.0092880859375,0.007568359375,0.14470892059616747,0.01666666666666666
0.0019404296875,3.9e-5,20.64453125,4.69921875,10.3857421875,0.065380859375,0.98974609375,3.54296875,0,2.7158203125,4.4013671875e-4,0.9962890625,14.234049479166666,22.8837890625,2.67724609375,0.0088486328125,0.0440185546875,0.99560546875,0.003271484375,0.007314453125,0.10009765625,0.0056845703125,0.0047880859375,0.032568359375,0.08394608213566244,0.01666666666666666
0.0016591796875,3.9e-5,45.01953125,4.32421875,9.2919921875,0.098193359375,0.91162109375,2.66796875,0,2.9970703125,1.8701171875e-4,0.8150390625,30.202799479166664,31.248372395833336,0.59912109375,0.0018173828125,0.0424873046875,0.79248046875,0.008583984375,0.007001953125,0.49072265625,0.0048408203125,0.0050693359375,0.018505859375,0.1407517091720365,0.01666666666666666
0.0061591796875,3.9e-5,75.01953125,6.32421875,12.7919921875,0.17319335937500002,0.96162109375,0.66796875,0,1.4970703125,6.3701171875e-4,0.9150390625,18.0361328125,19.081705729166668,2.34912109375,0.0063173828125,0.0179873046875,0.54248046875,0.003583984375,0.002001953125,0.24072265625,0.0093408203125,0.0095693359375,0.043505859375,0.1734174893354066,0.01666666666666666
0.0084091796875,3.9e-5,60.01953125,5.32421875,14.5419921875,0.060693359375,0.98662109375,3.66796875,0,2.2470703125,4.1201171875e-4,0.9650390625,36.2861328125,12.998372395833332,1.47412109375,0.0085673828125,0.0302373046875,0.66748046875,0.006083984375,0.004501953125,0.36572265625,0.0070908203125,0.0028193359375,0.006005859375,0.0770711045828648,0.01666666666666666
0.0039091796875,3.9e-5,30.01953125,7.32421875,11.0419921875,0.13569335937500002,0.93662109375,1.66796875,0,0.7470703125,8.6201171875e-4,0.8650390625000001,24.119466145833336,25.1650390625,3.22412109375,0.0040673828125,0.0057373046875,0.91748046875,0.001083984375,0.009501953125,0.11572265625,0.0025908203125,0.0073193359375,0.031005859375,0.08080753542017192,0.01666666666666666
0.0050341796875,3.9e-5,67.51953125,4.82421875,13.6669921875,0.15444335937500003,0.92412109375,0.16796875,0,2.6220703125,5.2451171875e-4,0.9400390625,27.1611328125,28.206705729166664,2.78662109375,0.0074423828125,0.0363623046875,0.97998046875,0.002333984375,0.003251953125,0.17822265625,0.0082158203125,0.0061943359375,0.024755859375,0.06265180369373412,0.01666666666666666
0.0095341796875,3.9e-5,37.51953125,6.82421875,10.1669921875,0.07944335937500001,0.97412109375,2.16796875,0,1.1220703125,9.7451171875e-4,0.8400390625,14.994466145833332,16.0400390625,1.03662109375,0.0029423828125,0.0118623046875,0.72998046875,0.007333984375,0.008251953125,0.42822265625,0.0037158203125,0.0016943359375,0.049755859375,0.16302246903069317,0.01666666666666666
0.0072841796875,3.9e-5,22.51953125,5.82421875,8.4169921875,0.191943359375,0.99912109375,1.16796875,0,1.8720703125,2.9951171875e-4,0.8900390625,33.244466145833336,22.123372395833336,3.66162109375,0.0051923828125,0.0486123046875,0.60498046875,0.004833984375,0.005751953125,0.05322265625,0.0014658203125,0.0084443359375,0.012255859375,0.13075266974046829,0.01666666666666666
0.0027841796875,3.9e-5,52.51953125,7.82421875,11.9169921875,0.116943359375,0.94912109375,3.16796875,0,0.3720703125,7.495117187500001e-4,0.9900390625,21.077799479166664,34.2900390625,1.91162109375,0.0096923828125,0.0241123046875,0.85498046875,0.009833984375,7.51953125e-4,0.30322265625,0.0059658203125,0.0039443359375,0.037255859375,0.06306431968696416,0.01666666666666666
0.0022216796875,3.9e-5,33.76953125,6.57421875,13.2294921875,0.107568359375,0.90537109375,1.41796875,0,2.4345703125,6.9326171875e-4,0.9525390625,16.515299479166664,23.644205729166668,1.25537109375,0.0023798828125,0.0394248046875,0.76123046875,4.58984375e-4,0.002626953125,0.33447265625,0.0054033203125,0.0022568359375,0.009130859375,0.11226250311592596,0.01666666666666666
0.0067216796875,3.9e-5,63.76953125,4.57421875,9.7294921875,0.18256835937500004,0.95537109375,3.41796875,0,0.9345703125,2.4326171875e-4,0.8525390625,28.681966145833336,35.810872395833336,3.00537109375,0.0068798828125,0.0149248046875,0.51123046875,0.005458984375,0.007626953125,0.08447265625,0.0099033203125,0.0067568359375,0.034130859375,0.18319644485600295,0.01666666666666666
